# Inputs
# - sttic: number of `static` items
# - rfn__: number of uninlined function items
#   - rbb__: number of basic blocks in uninlined functions
#     - rssd_: number of `SourceScopeData`s in uninlined functions
#     - rstmt: number of statements in uninlined functions
#       - rplac: number of MIR `Place`s in uninlined functions
#       - rproj: number of MIR projections in uninlined functions
#       - rcnst: number of MIR constants in uninlined functions
#     - rdecl: number of `LocalDecls` in uninlined functions
# - ifn__: number of inlined function items
#   - ibb__: number of basic blocks in inlined functions
#     - issd_: number of `SourceScopeData`s in inlined functions
#     - istmt: number of statements in inlined functions
#       - iplac: number of MIR `Place`s in inlined functions
#       - iproj: number of MIR projections in inlined functions
#       - icnst: number of MIR constants in inlined functions
#     - idecl: number of `LocalDecls` in inlined functions
#
# The nesting shows how things fit together. E.g. a function contains basic
# blocks, which contains statements, which contains places.
# There will be high levels of correlation among many of these inputs.
# The more functions you have, the more of everything else (basic blocks,
# statements, etc.) you'll tend to have.
#
# Outputs
# - t_all__ = t_gen__ + t_opt__ + t_lto__; the main value to be estimated
# - t_gen__ = time to translate MIR to LLVM IR
# - t_opt__ = time for LLVM to process the LLVM IR
# - t_lto__ = time for LLVM to perform thin LTO, if necessary (only for opt builds)
#
# Other
# - cgu_name: CGU name; the first part indicates the benchmark name
# - est__: the current estimation function, approximately equal to sttic + bb___ + stmt_

cgu_name                                     sttic rfn__ ifn__ rbb__ ibb__ rssd_ issd_ rstmt istmt rplac iplac rproj iproj rcnst icnst rdecl idecl est__ t_all__ t_gen__ t_opt__ t_lto__
CGU-signal_hook.3de4e33464eb96ed-cgu.06_____     0    46     3   286     9   563     5  1175    11  1752    31   232     8   217     2   669    15  3025    27.9     7.1    20.7     0.0
CGU-signal_hook.3de4e33464eb96ed-cgu.07_____     0    52     3   306     6   474     4  1159    19  1587    31   199     8   182     1   581    16  3012    46.1     8.3    37.8     0.0
CGU-signal_hook.3de4e33464eb96ed-cgu.08_____     0    22     1   334     1   102     3   365    10  1189    11   161     0   287     1   450     5  2989    42.4     4.9    37.5     0.0
CGU-signal_hook.3de4e33464eb96ed-cgu.09_____     0    17     0   189     0   389     0  1189     0  1643     0   409     0   179     0   580     0  2959    44.9     7.9    37.0     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.00__________     0    44     2   840     3   351     3   843     1  3291     8   474     0   671     1  1210     5  7797    52.1     6.3    45.7     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.01__________     0    42     3   435    61  1056   118  2679   380  3388   472   601    58   553    54  1141   154  6108    59.7    13.6    46.1     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.02__________     1    44     5   349     5   123    13   337    44  1242    49   246     1   271     4   536    23  3467    37.1     4.7    32.4     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.03__________     0    11    14   263    15    94    18   499    19  1578    53   148     2   436     2   579    34  2546    28.8     1.9    26.9     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.04__________     4    19     3   245     3    70     6   251    12   859    15   130     0   177     3   341     8  2260    38.4     4.1    34.3     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.05__________     0    39     4   222     4   193     4   569     4   892    12   137     0   115     0   326     8  2130    17.6     3.9    13.8     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.06__________     0    27     1   175    10   206    19   558    45   866    52   199     9    77     9   308    18  2127    35.4     4.0    31.4     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.07__________     0    33     1   227    10   315    27   608    70   992    79   103    14   138     9   311    27  2127    18.6     4.4    14.1     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.08__________     0    67     0   206     0   252     0   582     0   838     0   171     0   136     0   401     0  2126    19.1     4.6    14.5     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.09__________     0    11     0    83     0   118     0   735     0   863     0   386     0   129     0   270     0  2125     7.1     1.9     5.2     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.10__________     0    34     1   201    10   208    19   529    45   813    52   153     9   106     9   312    18  2125    24.0     4.8    19.2     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.11__________     0    41     1   186     1   215     1   664     7   961     9   202     2   114     0   381     5  2125    19.2     5.5    13.6     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.12__________     0    35     0   179     0   196     0   652     0  1069     0   218     0   155     0   410     0  2125    37.0     5.3    31.7     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.13__________     0    43     1   216     4   199    20   530    39   858    52   134    12   134     4   328    16  2124    17.7     4.5    13.2     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.14__________     0    34     0   206     0   183     0   475     0   831     0   170     0   133     0   346     0  2122    34.7     5.5    29.2     0.0
CGU-cookie.5ec0a62dce9c75ce-cgu.15__________     0    25     0   188     0   379     0   705     0  1161     0   200     0   112     0   391     0  2116    33.9     5.8    28.1     0.0
CGU-failure.341b773e99c7ab2b-cgu.0__________     1    73     5   276     8   315    10   738    33  1330    45   200     5   220     3   590    22  2809    48.5     8.4    40.1     0.0
CGU-failure.341b773e99c7ab2b-cgu.1__________     0    53     3   164     6   124     8   261    25   546    35   176     4    63     3   272    16  1910    34.4     3.7    30.6     0.0
CGU-schannel.876e404ecd447345-cgu.0_________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.5     0.2     2.3     0.0
CGU-crunchy.8c44519b2426ac61-cgu.0__________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.5     0.2     2.3     0.0
CGU-maplit.1ded44a305b7014a-cgu.0___________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.8     0.4     2.4     0.0
CGU-bitvec.38dc140393b0af34-cgu.0___________     0    48     0    80     0    58     0    97     0   286     0    16     0    42     0   170     0   624    13.1     1.9    11.1     0.0
CGU-data_encoding.ce41972561fd6780-cgu.0____     0   636    10 12013    10  4768    22 22028    61 79420    78 12427     2  8523     5 28738    39 133877   551.8    74.1   477.8     0.0
CGU-data_encoding.ce41972561fd6780-cgu.1____     0   213     4  1647     4   635     4  3084     4  5367    12   867     0   607     0  2070     8 15025    86.1    13.2    72.8     0.0
CGU-data_encoding.ce41972561fd6780-cgu.2____     0    32     3   248    15   375    48  1016   110  1358   134   286    27   157    13   473    45  3093    39.4     5.0    34.4     0.0
CGU-data_encoding.ce41972561fd6780-cgu.3____     0    24     0   282     0    84     0   576     0   858     0   204     0   132     0   306     0  2790    29.7     2.8    26.9     0.0
CGU-data_encoding.ce41972561fd6780-cgu.4____     0    31     2   206     2   548     2  1142    14  1603    18   224     4   156     0   570    10  2368    37.0     5.5    31.4     0.0
CGU-data_encoding.ce41972561fd6780-cgu.5____     0    72     0   211     0   182     0   403     0   701     0   173     0    84     0   337     0  2169    38.0     4.8    33.2     0.0
CGU-data_encoding.ce41972561fd6780-cgu.6____     0    53     0   193     0   223     0   808     0  1123     0   201     0   170     0   454     0  2155    37.9     6.8    31.1     0.0
CGU-libm.27c9b4ec93708077-cgu.00____________     0     1     0   354     0    59     0   540     0  1772     0   205     0   349     0   652     0  3298    29.5     2.6    26.9     0.0
CGU-libm.27c9b4ec93708077-cgu.01____________     0    14     0   296     0   123     0   922     0  2406     0    55     0   637     0   878     0  2292    29.2     2.1    27.0     0.0
CGU-libm.27c9b4ec93708077-cgu.02____________     0    12     0   284     0    88     0   694     0  1874     0    76     0   474     0   678     0  2292    25.1     2.0    23.2     0.0
CGU-libm.27c9b4ec93708077-cgu.03____________     0    13     1   287     1    70     1   652     1  1743     5    69     0   372     0   631     3  2292    12.1     2.0    10.0     0.0
CGU-libm.27c9b4ec93708077-cgu.04____________     0     9     0   282     0    80     0   832     0  2195     0    79     0   451     0   786     0  2290    18.3     6.0    12.3     0.0
CGU-libm.27c9b4ec93708077-cgu.05____________     0    12     1   293     1    77     1   691     1  1844     5    58     0   536     0   671     3  2290    17.1     3.5    13.7     0.0
CGU-libm.27c9b4ec93708077-cgu.06____________     0    10     3   295     3    70     3   709     3  1812    11    51     0   474     2   644     7  2290    16.2     2.6    13.6     0.0
CGU-libm.27c9b4ec93708077-cgu.07____________     0    19     0   278     0    90     0   696     0  1902     0    86     0   462     0   708     0  2290    13.2     2.3    11.0     0.0
CGU-libm.27c9b4ec93708077-cgu.08____________     0    11     2   296     2    76     5   695     8  1813    16    51     0   440     4   654     8  2290    18.1     2.0    16.1     0.0
CGU-libm.27c9b4ec93708077-cgu.09____________     1    16     0   271     0    99     0   783     0  2080     0    98     0   516     0   763     0  2290    20.2     2.3    17.9     0.0
CGU-libm.27c9b4ec93708077-cgu.10____________     0    22     4   264     4   119     7   825    19  1856    30    98     5   415     4   678    16  2288    21.7     4.9    16.8     0.0
CGU-libm.27c9b4ec93708077-cgu.11____________     0    24     0   273     0   181     0   924     0  2310     0    94     0   539     0   848     0  2287    19.7     8.1    11.6     0.0
CGU-libm.27c9b4ec93708077-cgu.12____________     0    12     3   300     3    67     3   658     3  1751    13    41     0   584     0   629     8  2285    28.5     1.7    26.8     0.0
CGU-libm.27c9b4ec93708077-cgu.13____________     0     9     6   265     7    73     8   619    13  1693    38    93     2   393     3   588    20  2284    26.8     1.9    24.9     0.0
CGU-libm.27c9b4ec93708077-cgu.14____________     1    13     1   272     1    86     1   776     1  2035     1    93     0   478     2   773     1  2284    21.1     1.4    19.7     0.0
CGU-libm.27c9b4ec93708077-cgu.15____________     1    22     1   285     1   105     1   637     1  1740     5    70     0   362     0   628     3  2283    27.9     1.8    26.1     0.0
CGU-dirs_next.d352b95ee7efdde4-cgu.0________     0    52     0   194     0    82     0   171     0   384     0    60     0   126     0   190     0  1598    31.6     8.6    23.0     0.0
CGU-pest_derive.68aca9acbd5f1649-cgu.0______     0    46     0   284     0   351     0  1070     0  1484     0   300     0   217     0   578     0  3188    54.1    12.8    41.3     0.0
CGU-pest_derive.68aca9acbd5f1649-cgu.1______     1    38     0   195     0   203     0   407     0   664     0   208     0   103     0   283     0  2198    33.2     4.2    29.0     0.0
CGU-security_framework.9c6063efe7f5c8b-cgu.0     0    68    12   306    14   456    28   926    54  1567    66   215     6   199    19   634    37  3124    48.8     9.5    39.3     0.0
CGU-security_framework.9c6063efe7f5c8b-cgu.1     0    49     1   254     1   467     1   922     1  1456     1   199     0   177     2   556     1  2581    38.2     5.7    32.4     0.0
CGU-security_framework.9c6063efe7f5c8b-cgu.2     0    19     1   273     1   129     1   355     1  1083     3    82     0   351     0   467     2  2246    14.7     2.0    12.7     0.0
CGU-security_framework.9c6063efe7f5c8b-cgu.3     0    25     2   204     6   157     7   387     9   863    13   159     1   135     7   345     6  2110    36.8     3.5    33.4     0.0
CGU-concurrent_queue.4beb407483d5ad04-cgu.0_     0     5     0    28     0     5     0    35     0    75     0     5     0    21     0    37     0   216     5.9     1.0     4.9     0.0
CGU-security_framework_sys.636fd189a1e58a08-cgu.0     0     3     0    60     0     3     0    99     0   168     0     3     0    51     0    63     0   432     6.9     0.9     6.0     0.0
CGU-terminal_size.cd3b867f6600d567-cgu.0____     0    52     8   174     9    93    10   177    24   548    40    51     7   114     2   266    24  1513    16.0     4.4    11.6     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.00_______     0   180     1  7222     4  1796     2 17680     5 46866    13  9363     4  7163     1 17943     6 88050   400.6    43.6   357.1     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.01_______     0   217     4  1612     4   631     4  2417     4  4847    12   826     0   583     0  1834     8 14616    95.6    13.7    81.9     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.02_______     0    29     4  1326    10   336     8  1662    20  5231    37   901     8  1089     3  1943    18 12988   106.6    10.5    96.0     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.03_______     0   163     0   928     0  1701     0  4441     0  6102     0  1558     0   884     0  2225     0 12728    94.7    24.8    69.9     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.04_______     0    24     1  1009     4   263     2  1763     5  5311    13  1227     4   782     1  1987     6 12015    73.1     5.4    67.7     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.05_______     0   107     7  1106    28  1814    62  5238   151  6905   186   862    37   776    22  2389    69 11534    91.9    20.2    71.8     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.06_______     0   139     0  1055     0  2458     0  4871     0  6584     0  1037     0   620     0  2330     0 11533    72.5    17.0    55.5     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.07_______     0   452     1  1488     4   568     2  1028     5  3746    13   268     4  1459     1  2130     6 11532   117.4    13.9   103.6     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.08_______     0   118     0   885     0  1526     0  4056     0  5979     0  1334     0   625     0  2169     0 11531    90.0    24.1    65.9     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.09_______     3   113     9  1119     9   403    27  1669    79  4376    91   899     9   758     6  1736    42 11531    85.3    13.7    71.6     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.10_______     0   115    12  1092    24   577    43  1883   113  4406   140   913    16   684    16  1677    61 11528    82.6    13.5    69.0     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.11_______     0   151     1   992     4  2327     2  4281     5  6367    13  1135     4   673     1  2263     6 11528   117.7    23.9    93.8     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.12_______     0   338     1  1055     1   547     1   802     1  1983     3  1033     1   284     0  1304     2 11528    85.6    17.5    68.1     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.13_______     1   122     9   813    73  1929   126  4229   394  5420   510  1257    74   920    56  1965   174 11527   111.1    25.5    85.6     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.14_______     0   113     3  1031     6  1407     8  4479    25  6098    35  1063     4   842     3  2127    16 11527   109.2    27.7    81.4     0.0
CGU-pest_meta.7a7aad99e6b12c0a-cgu.15_______     0   250     2  1147     2   739     3  2611     2  4511     8   870     0   693     0  1941     5 11523   121.8    25.4    96.5     0.0
CGU-pest_generator.41447244489d2ca5-cgu.00__     0    23     2  3729     2   548     6  4871    20 16776    22   353     0  4268     2  7710    10 27529   230.4    39.7   190.8     0.0
CGU-pest_generator.41447244489d2ca5-cgu.01__     0    69     0   427     0   694     0  1984     0  2652     0   617     0   428     0  1025     0  5457    51.9    12.6    39.3     0.0
CGU-pest_generator.41447244489d2ca5-cgu.02__     0    16     7   425     7    75    17   515    54  1768    70   194     1   423     5   709    34  3804    53.5     4.9    48.6     0.0
CGU-pest_generator.41447244489d2ca5-cgu.03__     0    44     0   359     0   459     0  1173     0  1640     0   260     0   232     0   584     0  3553    34.7     9.6    25.1     0.0
CGU-pest_generator.41447244489d2ca5-cgu.04__     0    65     3   321     3   412     5  1141    12  1652    17   320     0   249     1   635     9  3548    50.9    10.3    40.6     0.0
CGU-pest_generator.41447244489d2ca5-cgu.05__     0    60     0   277     0   462     0  1078     0  1523     0   401     0   165     0   585     0  3543    38.9     9.5    29.4     0.0
CGU-pest_generator.41447244489d2ca5-cgu.06__     0    49     5   416     5   190    15   530    50  1488    55   146     0   329     5   594    25  3531    46.5     9.9    36.6     0.0
CGU-pest_generator.41447244489d2ca5-cgu.07__     0    30     0   299     0   877     0  1613     0  2131     0   294     0   196     0   738     0  3269    32.1     7.2    24.9     0.0
CGU-pest_generator.41447244489d2ca5-cgu.08__     0    34     0   272     0   377     0  1004     0  1323     0   286     0   214     0   471     0  3048    44.0     7.8    36.2     0.0
CGU-pest_generator.41447244489d2ca5-cgu.09__     0    88     0   238     0    88     0    63     0   305     0   215     0    40     0   270     0  2526    41.9     8.4    33.5     0.0
CGU-pest_generator.41447244489d2ca5-cgu.10__     0    20     3   141    61   320   118   742   380   917   472   197    58   174    54   337   154  2434    36.7     6.9    29.8     0.0
CGU-pest_generator.41447244489d2ca5-cgu.11__     0    53     1   231    10   120    19   522    45   822    52   131     9   130     9   367    18  2247    42.2     6.0    36.2     0.0
CGU-error_chain.858db46f8208fa59-cgu.0______     0   102     1   273     1   303     3   467    10  1034    11   263     0   119     1   510     5  2970    47.2     7.8    39.4     0.0
CGU-error_chain.858db46f8208fa59-cgu.1______     0    53     5   185     8   216    14   494    45   897    57   242     4   150     5   399    26  2335    32.9     5.1    27.8     0.0
CGU-error_chain.858db46f8208fa59-cgu.2______     1    47     2   201     2   211     2   575     8   941    10   157     1   140     0   411     6  2054    37.0     5.3    31.7     0.0
CGU-match_cfg.663e50da5ca173f1-cgu.0________     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.7     0.4     2.3     0.0
CGU-radium.1b39e05782db393b-cgu.0___________     0     9     1    30     1    10     1    76     0   154     0     4     0    37     0   107     1   233    13.3     1.1    12.2     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.00_________     0    81     3  1057     3   567     5  1647    11  3999    24   695     0   767     1  1555    13 10200    74.3    13.8    60.4     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.01_________     0    76     0   554     0  1476     0  3444     0  4716     0  1035     0   404     0  1671     0  8018    85.0    19.7    65.3     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.02_________     0    69     3   518    61  1045   118  2448   380  3036   472   608    58   561    54  1122   154  6717    58.4    14.6    43.8     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.03_________     0    80     7   697     8   197    20   776    63  2633    73   412     0   553     8  1118    34  6583    63.3    10.4    53.0     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.04_________     0    91     1   316    10   997    27  2226    70  3077    79   869    14   236     9  1095    27  5814    47.9    12.7    35.2     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.05_________     0     6    57    63   325    31    90    72   388   228  1410    40   297    47   255    84   592  4064    30.2     6.0    24.2     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.06_________     0   161     1   395     1   161     1    84     7   443     9   312     2    62     0   459     5  4028    51.4     6.2    45.2     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.07_________     0    60     9   373    23   219    14   765    40  1367   112   280    24   212    11   541    54  3988    37.0     7.9    29.1     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.08_________     0    88     3   310     4   513     3  1273     2  1849    11   447     0   254     1   726     7  3986    38.1    10.4    27.7     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.09_________     0    61     1   325     1   550     1  1465     1  2013     5   426     0   214     0   760     3  3986    35.6     9.8    25.7     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.10_________     0    54     5   394     5   308    11   987    31  1615    46   298     0   228     3   625    23  3985    50.7     9.2    41.6     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.11_________     0    33     6   329    72   271    12   593    50  1478   186   273    21   245    45   579    78  3983    33.8     9.4    24.4     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.12_________     0    59     0   362     0   354     0   947     0  1423     0   362     0   208     0   544     0  3982    47.5     9.0    38.5     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.13_________     0    42     0   362     0  1075     0  1975     0  2638     0   362     0   235     0   915     0  3982    27.9     7.7    20.1     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.14_________     0    66     3   346     9  1053    24  1901    43  2429    73   362    12   243     7   857    27  3981    50.7    11.8    38.9     0.0
CGU-globset.5c3ce45acfd0fd32-cgu.15_________     0    41     0   372     0   502     0  1909     0  2442     0   344     0   377     0   846     0  3980    50.6    10.4    40.2     0.0
CGU-cast.2bd11973df26b166-cgu.0_____________     0     5     1    28     1     6     3    69    10   108    11     7     0    20     1    51     5   231     7.1     1.3     5.8     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.0___     1    19     5   643     5   141    15   661    50  2387    55   199     0   538     5  1026    25  5333    59.8    11.1    48.8     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.1___     0    61     2   350    14   472    21  1077    50  1692    65   292    13   229    10   661    24  3768    57.5    14.1    43.4     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.2___     0    62     1   259     1    92     1   221     1   519     3   226     1    80     0   282     2  2728    31.7    15.9    15.8     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.3___     0    44     4   228     4   200     4   507     4   903    12   158     4   136     0   355     8  2272    34.4     8.3    26.1     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.4___     0    26     0   209     0   238     0   633     0  1041     0   164     0   125     0   373     0  2119    37.5     4.9    32.6     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.5___     0    29     0   195     0   377     0   751     0  1161     0   187     0   148     0   420     0  2113    31.9    11.9    20.0     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.6___     0    21     1   184     4   208    20   551    39   769    52   186    12    99     4   276    16  2108    24.1     7.1    17.0     0.0
CGU-failure_derive.accc6e3edcd0193e-cgu.7___     0    45     0   223     0   129     0   427     0   757     0   135     0   114     0   326     0  2101    38.1     7.8    30.3     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.0_________     1    28     3   406     3   148     7   723    21  1480    25   280     0   314     2   558    12  3984    47.3     7.6    39.7     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.1_________     0    40     2   290     2   795     4  1521    11  2191    14   353     0   207     1   765     7  3456    46.2    10.0    36.2     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.2_________     0    42     0   343     0   354     0   863     0  1291     0   261     0   226     0   450     0  3445    44.3     6.9    37.4     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.3_________     0    43     0   326     0   317     0   909     0  1642     0   287     0   229     0   634     0  3430    31.0     7.1    24.0     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.4_________     0    52     0   332     0   312     0   859     0  1344     0   276     0   216     0   535     0  3428    26.6     5.9    20.6     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.5_________     0    52     3   262    12   327    29   897    72  1345    85   362    14   132     9   503    31  3422    40.2     6.5    33.7     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.6_________     0    42     0   303     0   634     0  1459     0  2055     0   324     0   225     0   722     0  3417    32.0     9.6    22.4     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.7_________     0    29     0   249     0   726     0  1369     0  1821     0   290     0   161     0   638     0  2903    35.3     5.7    29.7     0.0
CGU-const_fn.6c1b049b04a325aa-cgu.8_________     0    81     0   239     0    81     0    74     0   328     0   240     0    37     0   274     0  2633    33.4     4.2    29.2     0.0
CGU-phf_codegen.f35a6bce1cd4f69b-cgu.0______     0     1     0     1     0     1     0     0     0     0     0     0     0     0     0     1     0     7     3.6     0.3     3.3     0.0
CGU-criterion.5dce46e56d16b511-cgu.00_______     0   649     5  3691    14  5829    31 16109    74 22495    91  5494    16  3629     9  8554    35 47975   370.8    78.2   292.6     0.0
CGU-criterion.5dce46e56d16b511-cgu.01_______     0   232     0  3968     0  1541     0  3846     0 12895     0  3461     0  2484     0  4403     0 41620   239.2    32.1   207.1     0.0
CGU-criterion.5dce46e56d16b511-cgu.02_______     4   304    14  4060    15  1274    25  6560    31 16069    58  3187     6  3726     7  5692    36 41301   276.4    56.5   219.9     0.0
CGU-criterion.5dce46e56d16b511-cgu.03_______     0   635    13  4255    66  3639    17  9721   100 17600   239  2703    60  2697    32  6395    94 41299   309.9    68.4   241.5     0.0
CGU-criterion.5dce46e56d16b511-cgu.04_______     1  1166     5  3989     5  2226     7  3620    20  9750    29  3331     4  1576     1  5502    16 41299   341.2    67.2   274.0     0.0
CGU-criterion.5dce46e56d16b511-cgu.05_______     0   718    16  4183    34  1633    43  6468    82 15224   139  2917    28  2590    12  6389    64 41299   332.8    64.0   268.8     0.0
CGU-criterion.5dce46e56d16b511-cgu.06_______     5   385    26  4525    35  1518    69  6518   217 18305   275  2331    12  4115    23  7572   128 41297   327.5    56.3   271.2     0.0
CGU-criterion.5dce46e56d16b511-cgu.07_______     0   329     4  4213    31  7107    68 23926   170 30203   194  2865    32  4423    28 10137    68 41296   294.9    64.6   230.4     0.0
CGU-criterion.5dce46e56d16b511-cgu.08_______     5   478     7  3966    65  7469   122 15065   396 22544   494  3206    62  3004    54  8143   167 41294   305.2    71.0   234.2     0.0
CGU-criterion.5dce46e56d16b511-cgu.09_______     0   539     8  4061    14  4546    48 14274    93 20824   130  3168    24  2750     9  7680    47 41293   296.9    66.0   230.9     0.0
CGU-criterion.5dce46e56d16b511-cgu.10_______     4   471    25  4133    30  2143    57  7172   168 20201   220  3036     1  3985    21  8445   107 41293   349.4    52.0   297.4     0.0
CGU-criterion.5dce46e56d16b511-cgu.11_______     0   493    32  4242    46  1612    77  5029   234 16381   284  2801    18  3172    28  6679   137 41292   291.8    48.2   243.7     0.0
CGU-criterion.5dce46e56d16b511-cgu.12_______     1   714     7  3934    16  3857    16 11234    45 19242    72  3398    12  2604     6  7809    34 41291   371.0    84.1   286.9     0.0
CGU-criterion.5dce46e56d16b511-cgu.13_______     0   400    39  3761   125  1886    68  5111   150 14214   398  3405   117  2397    37  5306   190 41290   252.6    58.4   194.2     0.0
CGU-criterion.5dce46e56d16b511-cgu.14_______     0   577    15  3903    39  3067    21  9303    48 16672   140  3380    44  2587    13  6193    69 41290   317.6    66.2   251.4     0.0
CGU-criterion.5dce46e56d16b511-cgu.15_______     0   436    73  3954    76  2037    74  6243   245 17435   341  3222    48  2612     1  6631   206 41290   307.3    57.1   250.2     0.0
CGU-num_threads.25b76e62c5a64a3d-cgu.0______     0    63     0   357     0   570     0  1205     0  1757     0   247     0   230     0   641     0  3487    49.8    11.9    37.9     0.0
CGU-num_threads.25b76e62c5a64a3d-cgu.1______     0    23     1   217    10   251    19   921    45  1184    52   265     9   140     9   404    18  2685    34.3     6.4    27.8     0.0
CGU-fxhash.ae4372b099635cd5-cgu.0___________     0    15     2    49     3    15     2    52     4   154    12    19     0    35     1    78     7   440    14.3     3.7    10.6     0.0
CGU-maybe_uninit.81029e34d33f5bc2-cgu.0_____     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2.9     0.2     2.7     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.0_______     0    72     0   515     0  1416     0  3270     0  4492     0  1013     0   386     0  1592     0  7657    80.5    19.9    60.6     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.1_______     0    48     0   271     0   128     0   480     0  1400     0   366     0   219     0   562     0  3361    36.0     4.7    31.3     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.2_______     0    43     1   272     1   492     1  1017     1  1432     3   280     0   162     0   538     2  3031    42.2     7.8    34.4     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.3_______     0    49     3   273     3   823     3  1601    15  2138    21   269     5   215     0   757    12  3028    44.4    14.9    29.6     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.4_______     0    72     0   259     0   203     0   477     0   759     0   303     0   112     0   388     0  3025    18.9     4.7    14.2     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.5_______     0    53     5   324     5   448    13  1179    41  1889    47   180     0   255     4   657    22  3023    31.7     8.5    23.1     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.6_______     0    65    15   234    24   373    41   894    84  1330   121   290    14   153     9   512    55  3022    35.3    13.8    21.5     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.7_______     0    54     1   344     1   228     1   608     1  1188     3   151     0   190     0   439     2  3019    40.3     5.3    35.0     0.0
CGU-serde_cbor.ae39ea4a89c1605d-cgu.8_______     0    39    11   295    11    94    12   259    11   995    25    85     0   297     8   428    18  2482    35.0     4.0    31.1     0.0
CGU-utf8.ba8d1f57d9c5d54b-cgu.0_____________     0    80     6   420     6   521    14  1203    41  2170    57   290     0   285     4   839    28  4142    33.9    10.9    23.0     0.0
